Pulsar ID,Pulsar Class,Age,Period (P),Period Derivative (P˙),Magnetic Field (B),Initial Period (Pinit​),Initial B Field (Binit​),Galactic Longitude (l),Galactic Latitude (b),Distance,Dispersion Measure (DM),"Proper Motion (μl​,μb​)",Kick Velocity,Is Binary,Orbital Period (Pb​),Companion Mass (Mc​),Eccentricity (e),Radio Luminosity (L1400​),Single-Pulse Lum. Dist.,Radio Beaming Fraction,Viewing Angle (ζ),Inclination Angle (α),Nulling Fraction (NF)
J1424-56,RRAT,,1.427000e+00,,,,,3.154781e+02,3.910895e+00,9.490000e-01,3.290000e+01,,,,,,,,,,,,
J1424-5822,,1.471855e+06,3.667368e-01,3.947804e-15,1.217601e+12,,,3.148970e+02,2.310246e+00,6.696000e+00,3.239000e+02,,,,,,,,,,,,
J1424-6438,,6.756849e+07,1.023504e+00,2.400000e-16,5.015339e+11,,,3.127410e+02,-3.560961e+00,6.079000e+00,2.480000e+02,,,,,,,,,,,,
J1425-5723,,2.544142e+08,3.532629e-01,2.200000e-17,8.920934e+10,,,3.153818e+02,3.185809e+00,1.065000e+00,4.340000e+01,,,,,,,,,,,,
J1425-5759,,1.511521e+07,7.078676e-01,7.420000e-16,7.333781e+11,,,3.152165e+02,2.612695e+00,7.635000e+00,3.250000e+02,,,,,,,,,,,,
J1425-6210,,1.662042e+07,5.017303e-01,4.782933e-16,4.957153e+11,,,3.136300e+02,-1.258181e+00,6.851000e+00,4.301000e+02,,,,,,,,,,,,
J1426+52,,,9.958000e-01,,,,,9.388033e+01,5.923281e+01,2.500000e+01,2.537000e+01,,,,,,,,,,,,
J1426-6136,,,2.837001e-01,,,,,3.139449e+02,-7.842642e-01,9.909000e+00,7.220000e+02,,,,,,,,,,,,
J1427-4158,,1.495863e+07,5.864856e-01,6.212000e-16,6.107934e+11,,,3.214799e+02,1.739092e+01,3.744000e+00,6.540000e+01,,,,,,,,,,,,
J1428-5530,,4.332522e+06,5.702927e-01,2.085562e-15,1.103597e+12,,,3.164273e+02,4.795605e+00,1.871000e+00,8.191500e+01,,,,,,,,,,,,
J1429-5911,NRAD,6.017782e+04,1.158426e-01,3.049986e-14,1.902099e+12,,,3.152613e+02,1.298916e+00,1.955000e+00,,,,,,,,,,,,,
J1429-5935,,2.831132e+05,7.639148e-01,4.275145e-14,5.782929e+12,,,3.150465e+02,9.472330e-01,7.686000e+00,4.570000e+02,,,,,,,,,,,,
J1430-5712,,1.659036e+05,4.915188e-01,4.694080e-14,4.860661e+12,,,3.160356e+02,3.127081e+00,3.902000e+00,1.490000e+02,,,,,,,,,,,,
J1430-6623,,4.478507e+06,7.854438e-01,2.778740e-15,1.494967e+12,,,3.126525e+02,-5.404335e+00,1.327000e+00,6.512039e+01,,2.355655e+02,,,,,,,,,,
J1431-4715,HE,2.259212e+09,2.011953e-03,1.411000e-20,1.704992e+08,,,3.200509e+02,1.225260e+01,1.562489e+00,5.934730e+01,,1.394243e+02,ELL1,,,2.319483e-05,,,,,,
J1431-5740,,1.014449e+10,4.110544e-03,6.420000e-21,1.643869e+08,,,3.159615e+02,2.659664e+00,3.552000e+00,1.313766e+02,,4.223428e+01,BT,,,4.300000e-06,,,,,,
J1431-6328,,,2.772296e-03,,,,,3.119286e+02,-2.037245e+00,4.925000e+00,2.282700e+02,,,,,,,,,,,,
J1432-5032,,5.442684e+06,2.034989e+00,5.924000e-15,3.513489e+12,,,3.189363e+02,9.154775e+00,5.280000e+00,1.130000e+02,,,,,,,,,,,,
J1433+00,RRAT,,,,,,,3.497492e+02,5.379158e+01,2.993000e+00,2.350000e+01,,,,,,,,,,,,
J1433-6038,,5.500190e+06,1.954430e+00,5.630000e-15,3.356713e+12,,,3.150917e+02,-1.968300e-01,6.221000e+00,4.090000e+02,,,,,,,,,,,,
J1434+7257,,1.205930e+09,4.174115e-02,5.484137e-19,4.841571e+09,,,1.130822e+02,4.215335e+01,9.750000e-01,1.261180e+01,,4.082692e+01,,,,,,,,,,
J1434-5943,,5.738762e+08,1.072121e+00,2.960000e-17,1.802676e+11,,,3.156452e+02,5.632799e-01,3.212000e+00,1.260000e+02,,,,,,,,,,,,
J1434-6006,,1.607320e+06,3.063679e-01,3.020000e-15,9.733635e+11,,,3.153961e+02,2.558843e-01,5.297000e+00,3.320000e+02,,,,,,,,,,,,
J1434-6029,,1.481698e+07,9.633483e-01,1.030124e-15,1.008060e+12,,,3.153102e+02,-1.297583e-01,4.808000e+00,2.820000e+02,,,,,,,,,,,,
J1435-5954,,4.829324e+06,4.729966e-01,1.551807e-15,8.669576e+11,,,3.155768e+02,3.907981e-01,1.062000e+00,4.400200e+01,,,,,,,,,,,,
J1435-60,,,3.262166e+00,,,,,3.154285e+02,-2.062569e-03,7.563000e+00,5.074000e+02,,,,,,,,,,,,
J1435-6100,,6.053278e+09,9.347972e-03,2.446768e-20,4.839551e+08,,,3.151857e+02,-6.406796e-01,2.817000e+00,1.137819e+02,,8.040956e+01,ELL1,,,1.047378e-05,,,,,,
J1436-6405,,,9.332971e-03,,,,,3.141077e+02,-3.542549e+00,3.987000e+00,1.482000e+02,,,,,,,,,,,,
J1437-5959,,1.138367e+05,6.169612e-02,8.587000e-15,7.365456e+11,,,3.157830e+02,2.268335e-01,8.543000e+00,5.496000e+02,,,,,,,,,,,,
J1437-6146,,1.170382e+06,4.676163e-01,6.330353e-15,1.741040e+12,,,3.151014e+02,-1.421536e+00,4.253000e+00,2.005000e+02,,,,,,,,,,,,
J1437-62,,,7.779944e-01,,,,,3.147318e+02,-2.423391e+00,6.662000e+00,3.270000e+02,,,,,,,,,,,,
J1439+7655,RRAT,,9.479030e-01,,,,,1.153903e+02,3.857459e+01,2.047000e+00,2.229000e+01,,,,,,,,,,,,
J1439-5501,HE,3.244835e+09,2.863489e-02,1.398199e-19,2.024800e+09,,,3.180970e+02,4.630012e+00,6.550000e-01,1.458500e+01,,2.178592e+01,Ell1H,,,4.970439e-05,,,,,,
J1440-6344,,6.496993e+06,4.596067e-01,1.120831e-15,7.262952e+11,,,3.146463e+02,-3.384039e+00,3.446000e+00,1.242000e+02,,,,,,,,,,,,
J1441-6137,,5.175017e+07,1.175840e+00,3.600000e-16,6.583781e+11,,,3.156458e+02,-1.504840e+00,3.882000e+00,1.660000e+02,,,,,,,,,,,,
J1443-5122,,3.355096e+07,7.320614e-01,3.457073e-16,5.090706e+11,,,3.201353e+02,7.717320e+00,2.979000e+00,8.700000e+01,,,,,,,,,,,,
J1444+18,,,1.132600e+00,,,,,1.990386e+01,6.249403e+01,1.659000e+00,1.650000e+01,,,,,,,,,,,,
J1444-5941,,5.314927e+06,2.760228e+00,8.228367e-15,4.822578e+12,,,3.167912e+02,9.817345e-02,3.844000e+00,1.771000e+02,,,,,,,,,,,,
J1444-6026,RRAT,4.066178e+06,4.758576e+00,1.854200e-14,9.505320e+12,,,3.164000e+02,-5.441562e-01,5.823000e+00,3.677000e+02,,,,,,,,,,,,
J1445-63,,,3.718669e-03,,,,,3.155757e+02,-3.822548e+00,1.592000e+00,7.900000e+01,,,,,,,,,,,,
J1446-4701,HE,3.545554e+09,2.194696e-03,9.807454e-21,1.484620e+08,,,3.225004e+02,1.142531e+01,1.428561e+00,5.582787e+01,,3.306563e+01,T2,,,9.899495e-06,,,,,,
J1447-5757,NRAD,2.142006e+05,1.587302e-01,1.174099e-14,1.381440e+12,,,,,,,,,,,,,,,,,,
J1449-5846,,8.536063e+07,4.633296e-01,8.600000e-17,2.019967e+11,,,3.177198e+02,6.643865e-01,4.169000e+00,2.166000e+02,,,,,,,,,,,,
J1449-6339,,,2.946618e-02,,,,,3.156274e+02,-3.744152e+00,1.501000e+00,7.540000e+01,,,,,,,,,,,,
J1452-5549,,,7.525270e-02,,,,,3.193576e+02,3.153307e+00,4.273000e+00,1.840000e+02,,,,,,,,,,,,
J1452-5851,,1.208233e+05,3.866429e-01,5.070205e-14,4.480410e+12,,,3.180866e+02,3.980210e-01,4.504000e+00,2.605000e+02,,,,,,,,,,,,
J1452-6036,,1.691012e+06,1.549923e-01,1.452210e-15,4.800868e+11,,,3.172958e+02,-1.168772e+00,6.148000e+00,3.500045e+02,,,,,,,,,,,,
J1453+1902,,7.873811e+09,5.792303e-03,1.165554e-20,2.629310e+08,,,2.339473e+01,6.081227e+01,1.262000e+00,1.400000e+01,,6.528932e+01,,,,,,,,,,
J1453-6413,,1.036125e+06,1.794877e-01,2.744662e-15,7.102509e+11,,,3.157327e+02,-4.427508e+00,2.800000e+00,7.118237e+01,,3.536382e+02,,,,,,,,,,
J1454-5416,,,3.964593e-01,,,,,3.203596e+02,4.373908e+00,3.884000e+00,1.417400e+02,,,,,,,,,,,,
J1454-5846,,8.775792e+08,4.524877e-02,8.169331e-19,6.152429e+09,,,3.182723e+02,3.906488e-01,2.988000e+00,1.160910e+02,,,BT,,,1.898000e-03,,,,,,
J1455-3330,HE,5.206914e+09,7.987205e-03,2.430415e-20,4.458488e+08,,,3.307218e+02,2.256226e+01,9.090843e-01,1.356900e+01,,3.489264e+01,T2,,,1.696460e-04,,,,,,
J1455-59,,,1.761912e-01,,,,,3.181006e+02,-2.034222e-01,6.693000e+00,4.980000e+02,,,,,,,,,,,,
J1456-48,,,5.368100e-01,,,,,3.234924e+02,9.836836e+00,9.337000e+00,1.330000e+02,,,,,,,,,,,,
J1456-6843,,4.220084e+07,2.633769e-01,9.888324e-17,1.633053e+11,,,3.138684e+02,-8.543101e+00,4.300000e-01,8.625747e+00,,8.433907e+01,,,,,,,,,,
J1457-5122,,5.229223e+06,1.748308e+00,5.297204e-15,3.079515e+12,,,3.221340e+02,6.721817e+00,9.940000e-01,3.700000e+01,,,,,,,,,,,,
J1457-5900,,6.487562e+06,1.498637e+00,3.660000e-15,2.369948e+12,,,3.185606e+02,-2.657095e-02,3.738000e+00,1.750000e+02,,,,,,,,,,,,
J1457-5902,,5.030791e+05,3.907394e-01,1.230600e-14,2.218973e+12,,,3.185377e+02,-3.742954e-02,6.366000e+00,4.772000e+02,,,,,,,,,,,,
J1459-6053,NRAD,6.467330e+04,1.031506e-01,2.527045e-14,1.633776e+12,,,3.178860e+02,-1.791195e+00,1.840000e+00,,,,,,,,,,,,,
J1500-6054,,,2.136614e-01,,,,,3.180086e+02,-1.876338e+00,1.046400e+01,4.192000e+02,,,,,,,,,,,,
J1501-0046,,3.076243e+07,4.640368e-01,2.390000e-16,3.369963e+11,,,3.565819e+02,4.805068e+01,2.120000e+00,2.220000e+01,,,,,,,,,,,,
J1501-5637,,7.297101e+07,7.829486e-01,1.700000e-16,3.691825e+11,,,3.201806e+02,1.809998e+00,4.938000e+00,2.580000e+02,,,,,,,,,,,,
J1502+28,RRAT,,3.784000e+00,,,,,4.278046e+01,6.112680e+01,1.289000e+00,1.400000e+01,,,,,,,,,,,,
J1502+4653,,1.614425e+08,1.752508e+00,1.719919e-16,5.555639e+11,,,7.930569e+01,5.762631e+01,2.500000e+01,2.660000e+01,,,,,,,,,,,,
J1502-5653,,4.641401e+06,5.355056e-01,1.828020e-15,1.001204e+12,,,3.201863e+02,1.505394e+00,3.955000e+00,1.933990e+02,,,,,,,,,,,,
J1502-5828,,2.908101e+05,6.681052e-01,3.640000e-14,4.990259e+12,,,3.193948e+02,1.328145e-01,7.092000e+00,5.840000e+02,,,,,,,,,,,,
J1502-6128,,9.840904e+06,8.421042e-01,1.355804e-15,1.081263e+12,,,3.179211e+02,-2.483385e+00,5.226000e+00,2.579400e+02,,,,,,,,,,,,
J1502-6752,,1.347337e+09,2.674442e-02,3.145017e-19,2.934797e+09,,,3.147987e+02,-8.067445e+00,7.866000e+00,1.522420e+02,,5.680215e+02,ELL1,,,3.114482e-05,,,,,,
J1503+2111,,3.750514e+08,3.314002e+00,1.400000e-16,6.892716e+11,,,2.906236e+01,5.929606e+01,2.440000e-01,3.260000e+00,,,,,,,,,,,,
J1504-5621,,1.183461e+06,4.129852e-01,5.529000e-15,1.529116e+12,,,3.206707e+02,1.848570e+00,3.548000e+00,1.486000e+02,,,,,,,,,,,,
J1504-5659,,1.855542e+07,1.672372e+00,1.428000e-15,1.563798e+12,,,3.203283e+02,1.318353e+00,1.127500e+01,4.542000e+02,,,,,,,,,,,,
J1505-25,,,9.990000e-01,,,,,3.376005e+02,2.873487e+01,4.019000e+00,4.470000e+01,,,,,,,,,,,,
J1505-2524,,1.615973e+07,9.992503e-01,9.797294e-16,1.001245e+12,,,3.374177e+02,2.834404e+01,3.905000e+00,4.479000e+01,,,,,,,,,,,,
J1506-5158,,2.091161e+06,8.407385e-01,6.370000e-15,2.341802e+12,,,3.230755e+02,5.533954e+00,1.384000e+00,6.100000e+01,,,,,,,,,,,,
J1507-4352,,2.866237e+06,2.867588e-01,1.585151e-15,6.822501e+11,,,3.273391e+02,1.245856e+01,1.416000e+00,4.913000e+01,,,,,,,,,,,,
J1507-5800,,5.461442e+07,8.972541e-01,2.603000e-16,4.890405e+11,,,3.201178e+02,2.575838e-01,5.893000e+00,4.295000e+02,,,,,,,,,,,,
J1507-6640,,4.891557e+06,3.556565e-01,1.151993e-15,6.477243e+11,,,3.158575e+02,-7.296977e+00,4.819000e+00,1.302140e+02,,,,,,,,,,,,
J1509+5531,,2.344749e+06,7.396819e-01,4.998213e-15,1.945718e+12,,,9.132544e+01,5.228694e+01,2.100000e+00,1.961910e+01,,9.625926e+02,,,,,,,,,,
J1509-5850,HE,1.537071e+05,8.892486e-02,9.166328e-15,9.136067e+11,,,3.199723e+02,-6.206694e-01,3.371000e+00,1.421000e+02,,,,,,,,,,,,
J1509-6015,,2.532645e+06,3.390384e-01,2.121000e-15,8.581136e+11,,,3.192278e+02,-1.814581e+00,1.109000e+01,4.236000e+02,,,,,,,,,,,,
J1510-4422,,2.451596e+07,9.438713e-01,6.100000e-16,7.678410e+11,,,3.275862e+02,1.172933e+01,4.128000e+00,8.400000e+01,,,,,,,,,,,,
J1510-5254,,,4.779033e-03,,,,,3.231006e+02,4.430020e+00,9.140000e-01,3.193000e+01,,,?,,,,,,,,,
J1511-5414,,6.551254e+06,2.003840e-01,4.846237e-16,3.153435e+11,,,3.225983e+02,3.176543e+00,2.419000e+00,8.453000e+01,,,,,,,,,,,,
J1511-5835,,1.388705e+07,3.015106e-01,3.440000e-16,3.258971e+11,,,3.202891e+02,-5.079274e-01,5.122000e+00,3.294000e+02,,,,,,,,,,,,
J1512-5431,,1.651563e+07,2.040533e+00,1.957557e-15,2.022456e+12,,,3.224856e+02,2.920081e+00,5.115000e+00,2.190000e+02,,,,,,,,,,,,
J1512-5759,,2.975625e+05,1.286986e-01,6.852697e-15,9.503151e+11,,,3.207725e+02,-1.078045e-01,6.835000e+00,6.274700e+02,,,,,,,,,,,,
J1512-6029,,,2.295951e-01,,,,,3.194581e+02,-2.233394e+00,9.297000e+00,3.370000e+02,,,,,,,,,,,,
J1513-2550,HE,1.553660e+09,2.119068e-03,2.161000e-20,2.165458e+08,,,3.388199e+02,2.696447e+01,1.950000e+00,4.687650e+01,,,ELL1,,,,,,,,,
J1513-5739,,5.601884e+05,9.734777e-01,2.753328e-14,5.238922e+12,,,3.210971e+02,1.047493e-01,5.897000e+00,4.708600e+02,,,,,,,,,,,,
J1513-5908,HE,1.581361e+03,1.521179e-01,1.524107e-12,1.540805e+13,,,3.203207e+02,-1.161954e+00,4.400000e+00,2.553933e+02,,,,,,,,,,,,
J1513-5946,RRAT,1.943474e+06,1.046117e+00,8.528400e-15,3.022553e+12,,,3.199695e+02,-1.697100e+00,3.757000e+00,1.717000e+02,,,,,,,,,,,,
J1513-6013,,2.263626e+07,1.958737e+00,1.371000e-15,1.658276e+12,,,3.197534e+02,-2.090629e+00,7.927000e+00,3.227000e+02,,,,,,,,,,,,
J1514-4834,,7.780860e+06,4.548405e-01,9.261846e-16,6.567927e+11,,,3.258718e+02,7.835145e+00,1.195000e+00,4.937137e+01,,,,,,,,,,,,
J1514-4946,HE,3.049954e+09,3.589337e-03,1.864605e-20,2.617885e+08,,,3.252494e+02,6.807451e+00,9.080000e-01,3.100857e+01,,1.291504e+02,ELL1,,,1.090429e-05,,,,,,
J1514-5316,,2.933913e+09,2.962792e-01,1.600000e-18,2.203234e+10,,,3.234614e+02,3.797729e+00,8.500000e-01,2.710000e+01,,,,,,,,,,,,
J1514-5925,,8.189934e+05,1.487975e-01,2.878599e-15,6.622750e+11,,,3.202838e+02,-1.482356e+00,3.906000e+00,1.925100e+02,,,,,,,,,,,,
J1515+20,,,1.147000e+00,,,,,2.995894e+01,5.672986e+01,2.734000e+00,2.200000e+01,,,,,,,,,,,,
J1515-5720,,7.453032e+05,2.866483e-01,6.093718e-15,1.337414e+12,,,3.213893e+02,2.814738e-01,6.069000e+00,4.806000e+02,,,,,,,,,,,,
J1516-43,,,3.602221e-02,,,,,3.290407e+02,1.206213e+01,3.037000e+00,7.030000e+01,,,ELL1,,,,,,,,,
J1517-313,,,1.406677e-01,,,,,3.362273e+02,2.191003e+01,3.294000e+00,5.100000e+01,,,,,,,,,,,,
J1517-314,,,1.103726e+00,,,,,3.362273e+02,2.191003e+01,5.440000e+00,6.170000e+01,,,,,,,,,,,,
J1517-32,,,6.440190e-02,,,,,3.353974e+02,2.110497e+01,9.660000e-01,2.530000e+01,,,,,,,,,,,,
J1517-4356,,4.785552e+07,6.508370e-01,2.154796e-16,3.789564e+11,,,3.288501e+02,1.146313e+01,4.478000e+00,8.783051e+01,,,,,,,,,,,,
J1517-4636,,6.693246e+06,8.866133e-01,2.098763e-15,1.380381e+12,,,3.273988e+02,9.216665e+00,7.674000e+00,1.270000e+02,,,,,,,,,,,,
J1518+0204A,,2.130615e+09,5.553593e-03,4.129858e-20,4.846236e+08,,,3.870408e+00,4.680226e+01,8.000000e+00,3.000000e+01,,4.114027e+02,,,,,,,,,,
J1518+0204B,,,7.946941e-03,-3.307999e-21,,,,3.859475e+00,4.680618e+01,8.000000e+00,2.946900e+01,,4.403701e+02,DDGR,,,1.378390e-01,,,,,,
J1518+0204C,,1.509077e+09,2.483928e-03,2.607916e-20,2.575528e+08,,,3.855850e+00,4.679708e+01,8.000000e+00,2.931090e+01,,4.044435e+02,BTX,,,0.000000e+00,,,,,,
J1518+0204D,,2.134505e+09,2.987976e-03,2.217921e-20,2.605023e+08,,,3.850624e+00,4.680679e+01,8.000000e+00,2.937100e+01,,4.198344e+02,ELL1,,,2.441311e-01,,,,,,
J1518+0204E,,2.810659e+09,3.182300e-03,1.793903e-20,2.417798e+08,,,3.854704e+00,4.679370e+01,8.000000e+00,2.931000e+01,,4.196315e+02,zfr+23,,,7.924645e-01,,,,,,
J1518+0204F,,1.901096e+09,2.654192e-03,2.212047e-20,2.451959e+08,,,3.862012e+00,4.680259e+01,8.000000e+00,2.940900e+01,,4.052148e+02,ELL1,,,3.982462e-01,,,,,,
J1518+0204G,,3.493681e+09,2.750187e-03,1.247226e-20,1.874147e+08,,,3.848948e+00,4.681499e+01,7.565000e+00,2.939450e+01,,,ELL1,,,0.000000e+00,,,,,,
J1518+4904,,2.385349e+10,4.093499e-02,2.718998e-20,1.067583e+09,,,8.080836e+01,5.428168e+01,8.064458e-01,1.161139e+01,,3.271648e+01,DD,,,2.494845e-01,,,,,,
J1518-0627,,3.013388e+07,7.949967e-01,4.180000e-16,5.833387e+11,,,3.551460e+02,4.100187e+01,2.679000e+00,2.796300e+01,,,,,,,,,,,,
J1518-3952,,3.341031e+07,4.991960e-01,2.367318e-16,3.478674e+11,,,3.313675e+02,1.471538e+01,1.241800e+01,1.025200e+02,,,,,,,,,,,,
J1518-5415,,8.387384e+07,2.149248e-01,4.060000e-17,9.452708e+10,,,3.233832e+02,2.675075e+00,3.768000e+00,1.672000e+02,,,,,,,,,,,,
J1518-60,,,5.106556e-01,,,,,3.200698e+02,-2.590637e+00,1.514400e+01,4.200000e+02,,,,,,,,,,,,
J1519-5734,,1.923559e+06,5.187578e-01,4.272923e-15,1.506589e+12,,,3.218004e+02,-2.381838e-01,6.799000e+00,6.547000e+02,,,,,,,,,,,,
J1519-6106,,4.076823e+06,2.154307e+00,8.372434e-15,4.297636e+12,,,3.198757e+02,-3.215674e+00,5.047000e+00,2.210000e+02,,,,,,,,,,,,
J1519-6308,,3.310263e+06,1.254052e+00,6.002319e-15,2.776306e+12,,,3.187432e+02,-4.895461e+00,1.234200e+01,2.498191e+02,,,,,,,,,,,,
J1520-5402,,,2.706992e-01,,,,,3.238326e+02,2.659422e+00,9.270000e-01,3.370000e+01,,,,,,,,,,,,
J1521-57,,,1.736817e-01,,,,,3.219113e+02,-5.622008e-01,4.488000e+00,2.700000e+02,,,,,,,,,,,,
J1522-5525,,6.671805e+06,1.389605e+00,3.300000e-15,2.166968e+12,,,3.232309e+02,1.397129e+00,2.000000e+00,7.900000e+01,,,,,,,,,,,,
J1522-5735,NRAD,5.180223e+04,1.021360e-01,3.123894e-14,1.807538e+12,,,,,,,,,,,,,,,,,,
J1522-5829,,3.037059e+06,3.953548e-01,2.062528e-15,9.137838e+11,,,3.216299e+02,-1.215055e+00,3.880000e+00,1.996866e+02,,,,,,,,,,,,
J1523-3235,,2.500893e+07,1.504835e+00,9.533659e-16,1.212060e+12,,,3.365172e+02,2.017206e+01,7.997000e+00,7.230000e+01,,,,,,,,,,,,
J1524-5625,,3.180818e+04,7.824399e-02,3.897429e-14,1.767114e+12,,,3.230002e+02,3.505151e-01,3.377000e+00,1.520678e+02,,,,,,,,,,,,
J1524-5706,,4.962635e+04,1.116174e+00,3.563574e-13,2.018175e+13,,,3.225677e+02,-1.862491e-01,7.435000e+00,8.320000e+02,,,,,,,,,,,,
J1524-5819,,1.208323e+05,9.610426e-01,1.260160e-13,1.113613e+13,,,3.219066e+02,-1.200867e+00,7.546000e+00,4.066000e+02,,,,,,,,,,,,
J1525-5417,,9.910552e+05,1.011694e+00,1.617400e-14,4.093392e+12,,,3.242576e+02,2.077940e+00,4.880000e+00,2.350000e+02,,,,,,,,,,,,
J1525-5523,,6.280254e+08,3.551560e-01,8.960000e-18,5.708389e+10,,,3.236617e+02,1.150651e+00,3.132000e+00,1.247000e+02,,,,,,,,,,,,
J1525-5545,,1.370075e+09,1.135988e-02,1.313698e-19,1.236188e+09,,,3.234393e+02,8.506165e-01,3.139000e+00,1.269640e+02,,1.157540e+02,ELL1,,,4.753946e-06,,,,,,
J1525-5605,,3.829187e+07,2.803487e-01,1.160000e-16,1.824854e+11,,,3.232860e+02,5.645023e-01,5.078000e+00,3.335000e+02,,,,,,,,,,,,
J1526-2744,NRAD,1.112030e+10,2.489144e-03,3.546496e-21,9.507683e+07,,,3.402276e+02,2.366956e+01,1.321000e+00,3.095300e+01,,7.921905e+01,ELL1,,,,,,,,,
J1526-5633,,3.888720e+07,3.018879e-01,1.230000e-16,1.949959e+11,,,3.231365e+02,9.299628e-02,4.796000e+00,3.290000e+02,,,,,,,,,,,,
J1526-5652,,,8.489130e-01,,,,,3.229447e+02,-1.469096e-01,5.380000e+00,4.300000e+02,,,,,,,,,,,,
J1527-3931,,2.009558e+06,2.417605e+00,1.906123e-14,6.869390e+12,,,3.330499e+02,1.402040e+01,1.691000e+00,4.880000e+01,,,,,,,,,,,,
J1527-5552,,1.474942e+06,1.048720e+00,1.126551e-14,3.478205e+12,,,3.236384e+02,5.902475e-01,5.381000e+00,3.700600e+02,,,,,,,,,,,,
J1528-3146,,3.877895e+09,6.082223e-02,2.485034e-19,3.934118e+09,,,3.379387e+02,2.021674e+01,7.740000e-01,1.815900e+01,,1.450366e+01,DDH,,,2.137000e-04,,,,,,
J1528-4109,,2.086825e+07,5.265564e-01,3.997836e-16,4.642853e+11,,,3.321057e+02,1.267140e+01,5.423000e+00,8.928300e+01,,,,,,,,,,,,
J1528-5547,,7.088526e+06,3.467302e+00,7.750000e-15,5.245618e+12,,,3.237961e+02,5.789014e-01,4.471000e+00,2.690000e+02,,,,,,,,,,,,
J1528-5838,NRAD,2.276186e+05,3.556866e-01,2.475859e-14,3.002940e+12,,,,,,,,,,,,,,,,,,
J1529+40,,,4.764000e-01,,,,,6.618281e+01,5.490698e+01,4.980000e-01,6.600000e+00,,,,,,,,,,,,
J1529-26,,,7.990000e-01,,,,,3.418317e+02,2.472830e+01,3.008000e+00,4.460000e+01,,,,,,,,,,,,
J1529-3828,,4.978715e+09,8.486282e-03,2.700637e-20,4.844420e+08,,,3.338860e+02,1.472801e+01,4.301000e+00,7.365500e+01,,,DD,,,1.686000e-04,,,,,,
J1529-5102,,,1.268454e+00,,,,,3.265751e+02,4.423139e+00,6.232000e+00,1.938000e+02,,,,,,,,,,,,
J1529-5355,,1.743362e+07,8.912645e-01,8.100000e-16,8.597968e+11,,,3.250057e+02,2.008557e+00,6.240000e+00,2.920000e+02,,,,,,,,,,,,
J1529-5609,,,3.603232e-02,,,,,3.237367e+02,1.657994e-01,3.100000e+00,1.278000e+02,,,?,,,,,,,,,
J1529-5611,,3.177499e+06,8.222487e-01,4.100000e-15,1.857991e+12,,,3.236779e+02,1.729612e-01,3.321000e+00,1.490000e+02,,,,,,,,,,,,
J1530-21,,,5.050000e-01,,,,,3.455737e+02,2.845157e+01,2.696000e+00,3.805000e+01,,,,,,,,,,,,
J1530-2114,,1.725553e+07,5.053389e-01,4.640025e-16,4.900061e+11,,,3.455431e+02,2.816105e+01,2.636000e+00,3.795000e+01,,,,,,,,,,,,
J1530-5327,,9.444887e+05,2.789600e-01,4.679627e-15,1.156183e+12,,,3.253277e+02,2.346719e+00,1.113000e+00,4.897500e+01,,,,,,,,,,,,
J1530-5724,,,5.680300e-01,,,,,3.230783e+02,-8.942270e-01,4.375000e+00,2.536000e+02,,,,,,,,,,,,
J1530-6343,,1.745169e+07,9.103198e-01,8.264613e-16,8.777245e+11,,,3.195060e+02,-6.101467e+00,1.150900e+01,2.064350e+02,,,,,,,,,,,,
J1531-4012,,5.888569e+07,3.568494e-01,9.601548e-17,1.873109e+11,,,3.331467e+02,1.311323e+01,9.528000e+00,1.066500e+02,,,,,,,,,,,,
J1531-5610,HE,9.695226e+04,8.421094e-02,1.376184e-14,1.089363e+12,,,3.238969e+02,3.263728e-02,2.847000e+00,1.107455e+02,,,,,,,,,,,,
J1532+2745,,2.286149e+07,1.124836e+00,7.795618e-16,9.475886e+11,,,4.348070e+01,5.449507e+01,1.490000e+00,1.469000e+01,,1.341414e+02,,,,,,,,,,
J1532-5308,,1.081843e+08,4.438246e-01,6.500000e-17,1.718749e+11,,,3.257799e+02,2.434213e+00,3.825000e+00,1.810000e+02,,,,,,,,,,,,
J1532-56,,,5.229771e-01,,,,,3.237903e+02,-3.214666e-01,4.440000e+00,2.820000e+02,,,,,,,,,,,,
J1534-4428,,1.057193e+08,1.221426e+00,1.830539e-16,4.784902e+11,,,3.311613e+02,9.261376e+00,9.680000e+00,1.375070e+02,,,,,,,,,,,,
J1534-46,RRAT,,3.648350e-01,,,,,3.300073e+02,7.909878e+00,2.036000e+00,6.400000e+01,,,,,,,,,,,,
J1534-5334,,1.517561e+07,1.368882e+00,1.429177e-15,1.415390e+12,,,3.257154e+02,1.944174e+00,8.160000e-01,2.526000e+01,,1.143047e+02,,,,,,,,,,
J1534-5405,,2.955901e+06,2.896904e-01,1.552781e-15,6.786911e+11,,,3.254628e+02,1.483103e+00,3.745000e+00,1.905990e+02,,,,,,,,,,,,
J1535-4114,,1.683643e+06,4.328689e-01,4.073543e-15,1.343737e+12,,,3.331752e+02,1.182117e+01,2.770000e+00,6.628000e+01,,,,,,,,,,,,
J1535-4415,,1.832438e+08,4.684016e-01,4.050000e-17,1.393756e+11,,,3.314469e+02,9.323653e+00,5.818000e+00,1.107000e+02,,,,,,,,,,,,
